bevenbi01,1944,Floyd Clifford,R,289,4,96
beverja01,2002,Jason Robert,R,16,2,7
bevilbe01,1901,Clarence Benjamin,R,1,1,2
bevilbr01,1996,Brian Scott,R,67,3,60
bevillo01,1942,Louis Eugene,R,2,1,4
bibbyji01,1972,James Blair,R,1079,14,340
bickfve01,1948,Vernon Edgell,R,450,7,182
bickhda01,1886,Daniel Denison,R,6,1,1
bicknch01,1948,Charles Stephen,R,9,2,30
biddlro01,2000,Lee Francis,R,261,5,198
bielemi01,1984,Michael Joseph,R,783,15,347
biemiha01,1920,Harry Lee,R,19,2,28
bierblo01,1886,Louis W.,R,5,3,4
bierdra01,2008,Randor,R,25,1,29
bigbely01,1920,Lyle Randolph,R,13,2,17
biggsch01,1932,Charles Orval,R,1,1,6
bilbrji01,1949,James Melvin,R,0,1,1
billibr02,2011,Bruce,R,7,2,4
billich01,2006,Chad Ryan,R,903,6,192
billiha01,1908,Harry Pree,R,62,3,52
billija01,1968,John Eugene,R,1141,14,476
billijo02,1927,Haskell Clark,R,67,3,39
birddo01,1973,James Douglas,R,680,12,432
birkbmi01,1986,Michael Lawrence,R,149,6,54
birreba01,1955,Werner Joseph,R,45,3,56
bisenjo01,2007,Joseph R.,R,8,2,7
bishobi01,1886,William Robinson,R,9,3,7
bishoch01,1952,Charles Tuller,R,121,4,69
bishoji01,1923,James Morton,R,8,2,22
bisholl01,1914,Lloyd Clifton,R,1,1,3
bithohi01,1942,Hiram Gabriel (Sosa),R,185,4,105
bitkejo01,1990,Joseph Anthony,R,24,3,15
bittije01,1986,Jeffrey Scott,R,53,4,33
bivinji01,1935,James Nathaniel,R,54,1,47
blackbo01,1884,Robert Benjamin,R,93,1,16
blackbu01,1952,William Carroll,R,14,3,10
blackch01,1915,Foster Edwin,R,7,2,8
blackda01,1914,David,R,72,4,43
blackdo01,1943,Donald Paul,R,293,6,154
blackew01,1942,Ewell,R,839,11,236
blackge01,1897,George W.,R,1,1,5
blackji01,1948,James Ray,R,11,2,18
blackjo02,1952,Joseph,R,222,7,172
blackle01,1929,Russell Aubrey,R,0,1,1
blackni01,2007,Robert Nicholas,R,346,5,126
blackro01,1958,Ronald Hamilton,R,50,2,64
blaehge01,1925,George Franklin,R,572,12,338
blairde01,1974,Dennis Herman,R,178,4,62
blairwi01,1990,William Allen,R,759,13,418
blakeed01,1951,Edward James,R,1,4,8
blakesh01,1920,John Frederick,R,621,12,304
blancal01,1935,Prosper Albert,R,8,2,17
blandfr01,1910,Frederick James,R,278,5,144
blankho01,1922,Homer,R,10,3,13
blankke01,1988,Kevin De Wayne,R,16,4,8
