coonejo01,1921,John Walter,L,224,9
coopewi01,1912,Arley Wilbur,L,1252,16
corbesh01,1988,Sherman Stanley,L,33,3
cormirh01,1991,Rheal Paul,L,760,17
cosgrmi01,1972,Michael John,L,122,5
cottren01,1911,Ensign Stover,L,12,5
cottsne01,2003,Neal James,L,235,7
coumbfr01,1914,Frederick Nicholas,L,212,9
courtha01,1919,Henry Seymour,L,112,5
courtjo01,1995,John Charles,L,0,1
coutljo01,2007,Jonathan Thomas,L,38,1
covelha01,1907,Harry Frank,L,511,9
covinch01,1944,Chester Rogers,L,13,1
cozarch01,1945,Charles Rhubin,L,4,1
crablge01,1910,George Elmer,L,3,1
craddwa01,1955,Walter Anderson,L,39,3
craigge01,1907,George McCarthy,L,0,1
cramebo01,2010,Robert T.,L,19,2
crawfji01,1973,James Frederick,L,276,5
crawfjo01,1997,Joseph Randal,L,25,1
crawfla01,1937,Charles Lowrie,L,2,1
creekdo01,1995,Paul Douglas,L,292,10
cremibo01,1927,Robert Anthony,L,0,1
cristbi01,1901,William Arthur,L,12,1
croucbi01,1910,William Henry,L,2,1
croucza01,1988,Zachary Quinn,L,0,1
croweji01,1997,James Everette,L,6,3
crumpro01,1920,Roy Maxton,L,3,2
cuccuco01,1943,Arthur Joseph,L,51,3
cuellmi01,1959,Miguel Angel (Santana),L,1632,15
culloni01,1913,Norman Andrew,L,400,7
cumbejo01,1968,John Sheldon,L,137,8
cummijo01,1993,John Russell,L,114,7
currasa01,1902,Simon Francis,L,3,1
currela01,1975,Delancey Lafayette,L,7,1
curtija01,1961,Jack Patrick,L,108,4
curtijo01,1970,John Duffield,L,825,16
cushmed01,1883,Edgar Leander,L,607,7
cvengmi01,1922,Michael John,L,201,6
cyrer01,2002,Eric,L,4,1
daalom01,1993,Omar Jesus (Cordero),L,806,13
dahlja01,1963,Jay Steven,L,0,1
daleybi01,1889,William,L,218,3
daleybu01,1955,Leavitt Leo,L,549,11
daltomi01,1991,Michael Edward,L,4,1
dammabi01,1897,William Henry,L,74,3
danfoda01,1911,David Charles,L,484,10
daniepe01,1890,Peter J.,L,21,2
danksjo01,2007,John William,L,714,5
darenvi01,1998,,L,229,10
darroge01,1934,George Oliver,L,14,1
dascedo01,1990,Douglas Craig,L,2,2
dashnle01,1913,Lee Claire,L,2,1
davalvi01,1969,Victor Jose (Romero),L,0,1
davenlu01,1921,Joubert Lum,L,20,4
daveymi01,1977,Michael Gerard,L,7,2
davidda01,2007,David Lawrence,L,3,2
davidda02,2009,Daniel Gerome,L,0,1
davidte01,1965,Thomas Eugene,L,124,5
daviech01,1914,Lloyd Garrison,L,38,4
davisdo02,1999,Douglas,L,1279,15
davisji01,1954,James Bennett,L,197,5
davisla01,2001,,L,53,1
davisma01,1980,Mark William,L,1007,18
davismi01,1969,Michael Lynn,L,23,2
davisst03,1985,Steven Kennon,L,39,3
davisti01,1994,Timothy Howard,L,91,4
dayleke01,1982,Kenneth Grant,L,406,12
deagoro01,2003,Roger I. Villarreal,L,10,1
deanch01,1937,Alfred Lovill,L,195,8
debarde01,1977,Dennis Lee,L,10,1
deharri01,1997,Richard Allen,L,45,4
deinipe01,1902,Otto Charles,L,2,1
delarjo01,2004,Jorge Alberto (Gonzalez),L,682,9
