folkeri01,1970,Richard Nevin,L,242,7,195
fontera01,1983,Silton Ray,L,216,5,145
foorji01,1971,James Emerson,L,5,3,13
fordhto01,1997,Thomas James,L,33,2,36
fordma01,2003,Matthew Lee,L,26,1,25
fordwh01,1950,Edward Charles,L,1956,16,498
forembr01,1895,John Davis,L,81,3,32
foremfr01,1884,Francis Isaiah,L,586,14,229
foremha01,1924,August G.,L,4,2,6
forstsc01,2000,,L,23,1,42
forstte01,1971,Terry Jay,L,791,16,614
fortuti01,1992,Timothy Shawn,L,84,3,76
fosnoje01,1964,Gerald Eugene,L,44,2,36
fossato01,1988,Emilio Antonio (Morejon),L,324,14,567
fossuca01,2001,Casey Paul,L,607,9,237
fostejo01,2002,John Norman,L,54,3,90
fournhe01,1894,Julius Henry,L,5,1,6
fowleje01,1924,Jesse Peter,L,5,1,13
foxenbi01,1908,William Aloysius,L,130,5,61
frailke01,1972,Kenneth Douglas,L,136,5,116
francje01,2004,Jeffrey William,L,694,7,181
francjo01,1984,John Anthony,L,975,21,1119
francos01,1890,Osman Beverly,L,0,1,1
francra01,1922,Ray James,L,96,4,82
francte01,1989,Terry Jon,L,1,1,1
frankwa01,2000,Gary Wayne,L,216,7,143
freembu01,1891,John Frank,L,28,2,7
freemji01,1972,Jimmy Lee,L,38,2,19
freitto01,1932,Antonio,L,135,5,107
frencla01,1929,Lawrence Herbert,L,1187,15,570
frenclu01,2009,Lucas Stephen,L,79,3,31
freyst01,1989,Steven Francis,L,157,10,314
friedcy01,1920,Arthur Edwin,L,0,1,2
frienda01,1895,Daniel Sebastian,L,158,4,67
friespe01,1883,Peter Martin,L,7,1,3
frilljo01,1910,John Edmond,L,33,3,16
fritzch01,1907,Charles Cornelius,L,1,1,1
froatbi01,1955,William John,L,0,1,1
frymawo01,1966,Woodrow Thompson,L,1587,20,625
fuentbr01,2001,,L,615,12,618
fuhros01,1921,Oscar Lawrence,L,59,3,63
fultzaa01,2000,,L,394,8,463
funkto01,1986,Thomas James,L,2,1,8
furbuch01,2011,Charles R.,L,67,2,28
fussefr01,1922,Frederick Morris,L,103,4,80
gabbaka01,2006,Kason Ronald,L,103,4,34
gainene01,1921,Willard Roland,L,1,1,4
galatmi01,1936,Milton,L,3,1,1
gallabi01,1883,William John,L,31,2,10
gallado01,1962,Douglas Eugene,L,14,1,9
gallaed01,1932,Edward Michael,L,6,1,9
gallomi01,2003,Michael Dwain,L,69,4,160
gannogu01,1895,James Edward,L,0,1,1
garagke01,1994,Keith John,L,3,1,7
garatvi01,2009,Victor J.,L,0,1,4
garcija02,2008,Jaime Omar,L,296,3,70
garcimi02,1987,Miguel Angel (Sifontes),L,11,4,14
gardnro01,1965,Richard Frank,L,193,10,109
garibda01,2000,,L,46,1,30
garregr01,1970,Gregory,L,55,2,34
garrist01,2011,Stevenson N.,L,0,1,1
garryji01,1893,James Thomas,L,2,1,1
garvije01,1977,Theodore Jared,L,320,6,196
gassach01,1944,Charles Cason,L,80,3,39
gassnda01,2005,David K.,L,2,1,2
gastowe01,1898,Welcome Thornburg,L,0,2,3
gaubjo01,2011,John David,L,3,1,4
gearidi01,1923,Dennis John,L,13,3,13
geejo01,1939,John Alexander,L,65,7,44
geiseda01,1978,John David,L,144,7,131
georgbi01,1887,William M.,L,78,3,19
georgch02,2001,,L,99,4,47
georgle01,1911,Thomas Edward,L,74,4,52
gerharu01,1974,Allen Russell,L,22,1,23
gerheal01,1943,Albert,L,255,5,149
gerneed01,1919,Edwin Frederick,L,2,1,5
gervale01,1913,Lucien Edward,L,1,1,5
gettito01,1895,Lewis Thomas Leyton,L,0,1,2
giallbo01,1958,Robert Paul,L,14,1,6
giardjo01,1925,Joseph Oscar,L,71,3,68
gibbojo01,1960,Joseph Charles,L,743,15,419
gibsopa01,1988,Paul Marshall,L,345,9,319
gilbejo02,1972,Joe Dennis,L,42,2,43
gilbrbi01,1971,William Freeman,L,16,3,14
gillha01,1923,Harold Edward,L,1,1,1
gillipa01,1967,Paul Gant,L,2,1,2
gilsoha01,1968,Harold,L,20,2,15
givenbr01,1995,,L,83,2,23
glavito02,1987,Thomas Michael,L,2607,22,682
gleatje01,1979,Jerry Don,L,265,12,307
gloadro01,2009,Ross Peter,L,0,1,1
glynned01,1975,Edward Paul,L,184,10,175
gobblji01,2003,Billy James,L,285,7,247
gomezle01,1930,Vernon Louis,L,1468,14,368
gomezpa01,1993,Patrick Alexander,L,55,3,71
gonzaga01,1998,,L,0,1,3
gonzagi01,2008,Giovany A.,L,511,4,95
gonzami02,2003,Michael Vela,L,412,10,387
gonzavi01,1955,"Wenceslao (O'Reilly)",L,1,1,1
goodejo01,1928,John Henry William,L,0,1,2
goodwi01,1905,Wilbur David,L,13,1,5
goodwji01,1948,James Patrick,L,3,1,8
gorinch01,1954,Charles Perry,L,12,2,7
gormato01,1939,Thomas David,L,2,1,4
gormato03,1981,Thomas Patrick,L,144,8,126
gormljo01,1891,Joseph,L,2,1,1
gorzeto01,2005,Thomas Stephen,L,506,8,148
goslimi01,2004,Michael Frederick,L,74,5,58
graboal01,1929,Alfons Francis,L,65,2,39
grabojo02,2003,John,L,400,10,506
gracefr01,2004,Franklyn Benjamin,L,1,1,7
gracema01,2002,Mark Eugene,L,0,1,1
grahabi01,1908,William James,L,141,3,64
grahaos01,1907,Oscar Marion,L,44,1,20
gramaal01,2004,Alex Joseph,L,4,2,5
graneja01,1908,John Gladstone,L,0,1,2
grangje01,1993,Jeffery Adam,L,19,4,27
grantji01,1923,James Ronald,L,0,1,2
graydo01,1909,William Denton,L,213,3,98
grayte01,1946,Ted Glenn,L,687,12,222
greasjo01,1873,John A.,L,3,1,7
greench01,1984,Christopher De Wayne,L,3,1,4
greenfr01,1959,Fred Allen,L,77,5,88
greenne01,1924,Nelson George,L,7,2,15
greggve01,1911,Sylveanus Augustus,L,720,9,239
gregole01,1964,Grover Leroy,L,8,1,11
grifffr01,1892,Frank Wesley,L,18,2,8
griffle01,1946,Leon Clifford,L,4,1,10
grillgu01,1966,Guido John,L,12,2,22
grimsro01,1951,Ross Albert I,L,8,1,7
grimsro02,1971,Ross Albert II,L,750,12,345
grissle01,1934,Lee Theo,L,384,10,162
groombu01,1992,Wedsel Gary (Jr.),L,494,16,786
grossdo01,1955,Donald John,L,230,6,145
grossgr01,1986,Gregory Eugene,L,3,2,2
grottma01,1995,Matthew Allen,L,2,1,2
grovele01,1925,Robert Moses,L,2266,17,616
grundke01,1996,Kenneth Allan,L,0,2,3
grunwal01,1955,Alfred Henry,L,11,2,9
grzenjo01,1961,Joseph Charles,L,173,8,219
guarded01,1993,Edward Adrian,L,798,19,908
gudatma01,1929,Marvin John,L,2,2,8
guettle01,1984,Arthur Lee,L,287,12,425
guidrro01,1975,Ronald Ames,L,1778,14,368
guinnsk01,1968,Drannon Eugene,L,40,3,35
guisele01,1940,Witt Orison,L,1,1,2
gulledo01,1970,Donald Edward,L,921,9,266
gundeer01,1990,Eric Andrew,L,137,11,254
gurala01,1970,Lawrence Cyril,L,801,17,403
guthrma01,1989,Mark Andrew,L,778,19,765
guzmajo02,1991,Dionini Ramon (Estrella),L,3,2,7
haasbr01,1915,Bruno Philip,L,7,1,6
haddiha01,1952,Harvey (Jr.),L,1575,15,453
haefnmi01,1943,Milton Arnold,L,508,10,261
hagadni01,2011,Nicholas Michael,L,11,1,9
hahnfr01,1952,Frederick Aloys,L,0,1,1
hahnno01,1899,Frank George,L,917,8,243
halamjo01,1998,,L,492,10,262
hallabi01,1925,William Anthony,L,856,13,324
hallajo01,1905,John Arthur,L,4,1,3
halldr01,1986,Andrew Clark,L,148,5,125
hallto01,1968,Tom Edward,L,797,12,358
halsebr01,2004,Bradford Alexander,L,160,3,88
hamelco01,2006,Cole Michael,L,1091,6,181
hamilda01,1972,David Edward,L,434,11,301
hamilea01,1911,Earl Andrew,L,790,16,410
hamilst01,1961,Steven Absher,L,531,14,421
hammaat01,1981,Charlton Atlee,L,615,13,249
hammoch01,1990,Christopher Andrew,L,712,14,441
hampsju01,2006,Justin Michael,L,62,3,79
hamptmi01,1993,Michael William,L,1387,16,419
hamulti01,2005,Timothy William Alex,L,36,2,39
hancoga01,1984,Ronald Garry,L,0,1,1
hancole01,1995,Leland David,L,19,2,24
handbr01,2011,Bradley Richard,L,38,1,12
haneych01,1991,Christopher Deane,L,442,13,196
hanleji01,1913,James Patrick,L,2,1,1
hannage01,1976,Gerald Ellis,L,42,4,16
hansesn01,1930,Roy Emil Frederick,L,176,6,155
hansffc01,1898,Frank Cicero,L,0,1,1
hanskdo01,1943,Donald Thomas,L,0,2,3
happja01,2007,James Anthony,L,354,6,88
hardyal01,1902,David Alexander,L,16,2,7
hardyha01,1905,Harry,L,14,2,8
harlola01,1978,Larry Duane,L,1,1,1
harpeha01,1913,Harry Clayton,L,623,10,219
harrihe01,1936,Herbert Benjamin,L,0,1,4
harrima01,2008,Matthew Reid,L,248,4,94
harrimi01,1940,Maurice Charles,L,534,11,271
harshja01,1952,John Elvin,L,741,10,217
hartgde01,1995,Dean Charles,L,58,4,84
hartmbo01,1959,Robert Louis,L,12,2,11
hartrra01,1913,Raymond Joseph,L,1,1,1
harveza01,1900,Ervin King,L,27,2,17
hasslan01,1971,Andrew Earl,L,630,18,387
hathahi01,1992,Hillary Houston,L,12,2,13
hattecl01,1935,Clyde Melno,L,19,2,11
hattejo01,1946,Joseph Hilarian,L,381,8,233
havenbr01,1981,Bradley David,L,370,10,205
haydele01,1958,Eugene Franklin,L,3,1,3
haywara01,1986,Raymond Alton,L,45,3,19
heardja01,1954,Jehosie,L,2,1,2
hearnbu01,1910,Charles Bunn,L,111,6,66
hearnbu02,1926,Elmer Lafayette,L,65,4,59
heatone01,1982,Neal,L,699,14,382
heberwa01,1931,Wallace Andrew,L,115,4,125
hedgpha01,1913,Harry Malcolm,L,0,1,1
heepda01,1988,Daniel William,L,0,2,2
heimafr01,1920,Frederick Amos,L,334,14,296
heimugo01,1983,Gorman John,L,34,2,22
heintke01,1937,Kenneth Alphonse,L,564,14,319
heisecl01,1934,Clarence Edward,L,1,1,1
heismcr01,1901,Christian Ernest,L,23,3,11
hendeed01,1914,Edward J.,L,5,2,8
hendlbo01,1961,Charles Robert,L,522,9,216
hendred01,1910,Edward,L,2,1,4
hendrma01,2002,Mark Allan,L,666,11,328
hennse01,2005,Sean Michael,L,62,6,60
henrybi01,1952,William Rodman,L,621,18,527
henrybi02,1966,William Francis,L,3,1,2
henrybu01,1992,Floyd Bluford (III),L,345,8,148
henrydu01,1921,Frank John,L,170,9,164
henryea01,1944,Earl Clifford,L,15,2,17
henryjo01,1884,John Michael,L,73,3,18
henshro01,1933,Roy Knikelbine,L,337,8,216
henslch01,1986,Charles Floyd,L,6,1,11
heplebi01,1966,William Lewis,L,25,1,37
heredfe01,1996,Felix (Perez),L,351,12,511
hernaca03,2001,Carlos Enrique,L,136,3,35
hernara01,1967,Ramon (Gonzalez),L,255,11,337
hernawi01,1977,Guillermo (Villanueva),L,788,14,744
herreal01,2002,Alexander Jose,L,11,2,15
herreda01,2008,Daniel,L,71,5,131
herrile01,1899,Silas Clarke,L,0,1,2
herrmma01,1918,Martin John,L,0,1,1
heskejo01,1984,Joseph Thomas,L,726,13,339
hessot01,1902,Otto C.,L,580,10,198
hestela01,1901,Lawrence,L,2,1,1
hewitja01,1895,Charles Jacob,L,4,1,4
hibbagr01,1989,James Gregory,L,408,6,165
hibbajo01,1884,John Denison,L,4,1,2
hickebr01,1991,Bryan David,L,279,6,209
hickeja01,1904,John William,L,5,1,2
hickeke01,1981,Kevin John,L,118,6,231
highed01,1901,Edward Thomas,L,4,1,4
higuete01,1985,Teodoro (Valenzuela),L,1081,9,213
hilgeto01,1969,Thomas Eugene,L,173,6,184
hillbi01,1896,William Cicero,L,280,6,124
hillda01,1957,David Burnham,L,1,1,2
hilleho01,1905,Homer Hiller Henry,L,70,3,18
hillejo01,1965,John Frederick,L,1036,15,545
hillmer01,1992,John Eric,L,96,3,49
hillre01,1917,Clifford Joseph,L,0,1,1
hillri01,2005,Richard Joseph,L,370,7,93
hinckmi01,2008,Michael David,L,12,2,28
hinshal01,2008,Alexander Omar,L,49,2,57
hintori01,1971,Richard Michael,L,152,8,116
hippahe01,1966,Herbert August,L,1,1,3
hitchst01,1992,Sterling Alex,L,997,15,281
hittlll01,1949,Lloyd Eldon,L,41,2,47
hittro01,1907,Roy Wesley,L,63,1,21
hobbsjo01,1981,John Douglas,L,1,1,4
hockege01,1934,George Edward,L,25,2,26
hodgeed01,1984,Ed Oliver,L,59,1,25
hodkeel01,1946,Aloysius Joseph,L,0,1,2
hoeftbi01,1952,William Frederick,L,1140,18,505
hoernjo01,1963,Joseph Walter,L,412,16,493
hoersle01,1940,Frank Joseph,L,105,5,98
hoffch01,1911,Chester Cornelius,L,49,4,23
hoffmbi01,1939,William Joseph,L,1,1,3
hoffmda01,1903,Daniel John,L,0,1,1
hoffmgu01,1979,Guy Alan,L,187,6,137
hogsech01,1929,Elon Chester,L,441,12,330
holkewa01,1923,Walter Henry,L,0,1,1
hollaal01,1977,Alfred Willis,L,513,12,384
hollabi02,1939,William David,L,2,1,3
hollade01,2009,Derek,L,323,3,79
hollial01,1935,Albert Wayne,L,608,14,315
hollijo01,1892,John Henry,L,2,1,1
hollyje01,1977,Jeffrey Owen,L,49,3,39
holtzke01,1965,Kenneth Dale,L,1601,17,451
holtzmi01,1996,Michael James,L,223,9,353
holzema01,1993,Mark Harold,L,64,6,94
honeyri01,1977,Frederick Wayne,L,1038,24,797
hooddo01,1973,Donald Harris,L,374,11,297
hoovedi01,1952,Richard Lloyd,L,0,1,2
hoppele01,1898,Clarence Franklin,L,5,1,2
horgajo01,2004,Joseph Paul,L,35,2,55
horsmvi01,1991,Vincent Stanley Joseph,L,61,5,141
horstje01,2011,Jeremy M.,L,9,1,12
hortori01,1984,Ricky Neal,L,319,9,325
hostge01,1956,Eugene Earl,L,14,2,12
hottoto01,2011,Thomas L.,L,2,1,8
houseja01,2010,James Robert,L,1,1,1
housejo02,1914,Joseph William,L,6,1,7
housepa01,1967,Patrick Lory,L,8,2,24
houseto01,1971,Thomas Ross,L,261,9,289
howarch02,1993,Christian,L,25,3,44
howarle01,1946,Lee Vincent,L,8,2,5
howeca01,1952,Calvin Earl,L,2,1,1
howeljp01,2005,James Phillip,L,333,6,212
howest01,1980,Steven Roy,L,328,13,497
hraboal01,1970,Alan Thomas,L,548,13,545
hubbeca01,1928,Carl Owen,L,1677,16,535
hudsoch01,1972,Charles,L,38,3,40
hudsoha01,1952,Hal Campbell,L,4,3,6
hudsoje01,1969,Jesse James,L,3,1,1
huffda01,2009,David Gregory,L,138,3,49
hughebi01,1885,William R.,L,4,1,2
hughedu01,2009,Dustin Robert,L,60,3,80
hugheve01,1914,Vernon Alexander,L,0,1,3
hulihha01,1922,Harry Joseph,L,16,1,7
huntbe01,1910,Benjamin Franklin,L,25,2,9
huntege01,1909,George Henry,L,43,1,16
huntewi01,1962,Willard Mitchell,L,63,3,69
hurstbr01,1980,Bruce Vee,L,1689,16,379
hurstja01,1994,James Lavon,L,5,1,8
huttoto01,1980,Thomas George,L,1,1,1
hynespa01,1903,Patrick J.,L,7,2,6
igawake01,2007,Kei,L,53,2,16
ignasga01,1973,Gary Raymond,L,4,1,3
ilslebl01,1994,Blaise Francis,L,9,1,10
inksbe01,1891,Albert John,L,167,8,89
iottho01,1941,Clarence Eugene,L,53,3,26
ishiika01,2002,Kazuhisa,L,435,4,105
jacksal01,1959,Alvin Neill,L,738,11,302
jacksda01,1978,Darrell Preston,L,229,5,102
jacksda02,1983,Danny Lynn,L,1225,17,353
jacksgr01,1965,Grant Dwight,L,889,21,692
jacksmi01,1970,Michael Warren,L,33,5,23
jacksza01,2006,Zachary Thomas,L,63,4,22
jacobar01,1939,Arthur Edward,L,0,1,1
jacobbe01,1904,Albert Leonard,L,195,5,88
jacomja01,1994,Jason James,L,141,7,106
jacquto01,2000,,L,6,1,9
jamerle01,1924,Charles Dewey,L,0,1,1
jamesch03,2005,Charles Hamilton,L,242,5,72
jamesle01,1912,William A.,L,36,3,31
jamiech01,1916,Charles Devine,L,7,5,13
jastela01,1965,Larry Edward,L,313,7,138
jeffcmi01,1983,James Michael,L,242,11,255
jimence01,2006,Cesar Enrique,L,36,3,43
jimenge01,1988,German (Camarena),L,26,1,15
jimenja01,2002,Jason Jon,L,5,2,6
johnsar01,1927,Arthur Gilbert,L,0,1,1
johnsar02,1940,Arthur Henry,L,71,3,49
johnsau01,1926,Augustus Francis,L,41,2,36
johnsch03,1946,Chester Lillis,L,8,1,5
johnsdo04,1995,Douglas Alan,L,180,4,114
johnsea01,1940,Earl Douglas,L,250,8,179
johnsje02,1991,William Jeffrey,L,76,3,38
johnsji03,1970,James Brian,L,2,1,3
johnsjo01,1894,John Louis,L,10,1,4
johnsjo03,1944,John Clifford,L,49,2,51
johnsjo04,1978,John Henry,L,407,9,214
johnske01,1947,Kenneth Wandersee,L,147,7,74
johnsll01,1934,Lloyd William,L,0,1,1
johnsmi03,2004,Michael Charles,L,20,2,25
johnsol01,1905,Oliver Tracy,L,8,1,4
johnsra05,1988,Randall David,L,4875,24,618
johnsty01,2005,Tyler James,L,65,3,116
johnsvi01,1944,Victor Oscar,L,31,3,42
johnto01,1963,Thomas Edward (Jr.),L,2245,28,760
joinero01,1934,Roy Merrill,L,34,3,52
jonesal01,1889,Alexander H.,L,65,5,26
jonesbo04,1997,Robert Mitchell,L,229,7,99
jonesco01,1898,Albert Edward,L,147,4,70
jonesea01,1945,Earl Leslie,L,13,1,10
jonesga01,1970,Gareth Howell,L,12,2,14
joneshu01,2009,David Hunter,L,12,2,14
jonesmi01,1890,Michael,L,6,1,3
jonesmi02,1980,Michael Carl,L,106,4,71
jonespe01,1920,Percy Lee,L,381,9,251
jonesra01,1973,Randall Leo,L,735,10,305
jonesri01,1976,Thomas Frederick,L,72,3,37
jonesst01,1967,Steven Howell,L,59,3,38
jordani01,1951,Niles Chapman,L,13,2,8
jordari03,1995,Ricardo,L,47,4,69
joycedi01,1965,Richard Edward,L,7,1,5
juddos01,1941,Thomas William Oscar,L,304,9,161
jurewmi01,1965,Michael Allen,L,2,1,2
juulhe01,1911,Herbert Victor,L,2,1,1
kaatji01,1959,James Lee,L,2461,28,898
kaisebo01,1971,Robert Thomas,L,4,1,5
kaiseje01,1985,Jeffrey Patrick,L,38,8,50
kalfabi01,1937,William Philip,L,9,1,3
kampik01,1924,Alphonse Francis,L,24,2,25
kaneha01,1902,Harry,L,43,4,15
kantler01,1914,Erving Leslie,L,141,4,87
kargeed01,1906,Edwin,L,415,8,165
karlsc01,1995,Randall Scott,L,513,7,178
karnsbi01,1901,William Arthur,L,5,1,3
karpehe01,1946,Herbert,L,0,1,2
karpry01,1995,Ryan Jason,L,20,2,16
kashita01,1997,Takashi,L,19,1,35
kazmisc01,2004,Scott E.,L,993,9,180
keatibo01,1887,Robert Edward,L,0,1,1
keefege01,1886,George Washington,L,213,6,78
keefejo01,1890,John Thomas,L,120,1,43
keenaji02,1920,James William,L,9,2,16
keifeka01,1914,Sherman Carl,L,2,1,1
keislra01,2000,,L,100,6,55
kekicmi01,1965,Michael Dennis,L,497,10,235
kelbge01,1898,George Francis,L,8,1,3
kelledi01,1964,Richard Anthony,L,369,7,188
kellnal01,1948,Alexander Raymond,L,816,13,321
kelloal01,1908,Albert Clement,L,8,1,3
kelluwi01,1901,Winford Ansley,L,97,3,48
kellyhe01,1914,Herbert Barrett,L,12,2,10
kennear01,1938,Arthur Joseph,L,2,1,2
kennebi01,1942,William Gorman,L,23,3,31
kennebi02,1948,William Aulton,L,256,9,172
kennejo04,2001,,L,558,10,222
kennemo01,1946,Montia Calvin,L,411,8,249
kentst01,2002,Steven Patrick,L,41,1,34
kerrdi01,1919,Richard Henry,L,235,4,140
kershcl01,2008,Clayton Edward,L,745,4,118
kershja01,2002,Jason Ashley,L,65,4,89
keupphe01,1914,Henry John,L,70,1,42
keyji01,1984,James Edward,L,1538,15,470
kielyle01,1951,Leo Patrick,L,212,7,209
kilbybr01,2009,Brad Thomas,L,28,2,16
kileyjo01,1891,John Frederick,L,1,1,1
kilgupa01,1987,Paul Nelson,L,251,6,163
kilkemi01,1969,Michael David,L,301,8,139
killefr01,1891,Frank Bissell,L,725,12,321
killied01,1903,Edwin Henry,L,516,8,213
kilroma01,1886,Matthew Aloysius,L,1170,10,303
kimeha01,1920,Harold Lee,L,1,1,4
kingke01,1993,Kevin Ray,L,17,3,34
kingra01,1999,,L,278,11,593
kinnede01,1978,Dennis Paul,L,75,6,97
kinnewa01,1918,Walter William,L,129,4,63
kinnumi01,1980,Michael John,L,23,3,48
kippebo01,1985,Robert Wayne,L,369,9,271
kippfr01,1957,Fred Leo,L,64,4,47
kirkbi01,1961,William Partlemore,L,3,1,1
kirkmmi01,2010,Michael Scott,L,37,2,29
kiserga01,1991,Garland Routhard,L,3,1,7
klawito01,1985,Thomas Carl,L,5,1,7
kleinha01,1944,Harold John,L,18,2,14
kleinte01,1934,Theodore Otto,L,48,5,56
klinest02,1997,Steven James,L,493,12,796
klinkjo01,1987,Joseph Charles,L,94,5,176
klobefr01,1896,Frederick Augustus,L,181,5,89
knausfr01,1890,Frank H.,L,159,5,44
kneisru01,1926,Rudolph Frank,L,4,1,2
knellph01,1888,Philip H.,L,575,9,192
kneppbo01,1976,Robert Wesley,L,1473,16,445
knighjo01,1884,Jonah William,L,8,1,6
knotter01,2001,,L,21,2,16
knowlda01,1965,Darold Duane,L,681,17,765
kobelke01,1973,Kevin Richard,L,205,6,115
koechdi01,1946,Richard Finlay,L,8,3,7
koober01,1915,Ernest Gerald,L,121,4,125
kooda01,2005,Dae-Sung,L,23,1,33
koosmje01,1967,Jerome Martin,L,2556,20,612
koronjo01,2005,John Vincent,L,77,4,31
korwaji01,1894,James,L,14,2,6
kosloda01,1941,George Bernard,L,606,13,348
koufasa01,1955,Sanford,L,2396,12,397
kozlobe01,2002,Benjamin Anthony,L,6,1,2
kraemjo01,1989,Joseph Wayne,L,21,2,19
krakajo01,1937,Joseph Victor Lawrence,L,347,7,149
kralija01,1959,John Francis,L,668,10,235
kralyst01,1953,Steve Charles,L,8,1,5
krausha01,1908,Harry William,L,298,6,85
krausja01,1943,John William,L,83,3,70
kraveke01,1975,Kenneth Peter,L,557,8,160
kremmji01,1973,James Louis,L,28,2,27
kreugri01,1975,Richard Allen,L,20,4,17
kreutfr01,1962,Franklin James,L,151,7,78
krivdri01,1995,Rick Michael,L,165,5,72
krockgu01,1888,August H.,L,209,5,60
kroenza01,2010,Zachary B.,L,5,2,7
krohru01,1906,Floyd Myron,L,92,6,36
kruegbi01,1983,William Culp,L,639,17,301
kubenje01,1998,,L,12,2,12
kubinti01,1997,Timothy Mark,L,17,2,25
kuhaufr01,1977,Fred Mahele,L,19,2,8
kulljo01,1909,John A.,L,4,1,1
kuoho01,2005,Hong-Chih,L,345,7,218
kuzavbo01,1946,Robert Leroy,L,446,15,213
laceybo01,1977,Robert Joseph (Jr.),L,251,8,284
laffeaa01,2007,Aaron Steven,L,185,6,126
lamanfr01,1935,Frank James,L,1,1,2
lamaswa01,1937,Noble Wayne,L,173,3,71
lampehe01,1894,Henry Joseph,L,19,2,9
lanahdi01,1935,Richard Anthony,L,62,4,56
landibi01,1963,William Henry,L,135,4,102
langma01,1930,Martin John,L,2,1,2
langsma01,1984,Mark Edward,L,2464,17,457
laniema01,1938,Hubert Max,L,821,15,327
lannajo01,2007,John E.,L,393,5,128
lannire01,1916,Lester Alfred,L,9,1,6
lannito01,1938,Thomas Newton,L,2,1,3
lapalpa01,1951,Paul Edmore,L,277,9,253
lapoida01,1980,David Jeffrey,L,802,15,294
laraju01,2006,Juan Manuel,L,4,2,10
larkipa01,1983,Patrick Clibborn,L,6,1,5
larocda01,1970,David Eugene,L,819,15,647
larosjo01,1978,Henry John,L,0,1,1
lasorto01,1954,Thomas Charles,L,37,3,26
lathabi01,1985,William Carol,L,18,2,14
lattibi01,1908,William Hershel,L,5,1,4
lavelga01,1974,Gary Robert,L,769,14,745
lawrese01,1998,,L,12,1,7
lawsost01,1972,Steven George,L,13,1,13
laxtobi01,1970,William Harry,L,189,6,121
lazarda01,1968,John Daniel,L,20,2,17
leachbr01,2009,Brent,L,19,1,38
leachri01,1984,Richard Max,L,0,1,1
learyja01,1880,John J.,L,23,6,14
leblawa01,2008,Wade Matthew,L,205,4,54
ledezwi01,2003,Wilfredo J.,L,283,12,192
leebi03,1969,William Francis (III),L,713,14,416
leecl02,2002,Clifton Phifer,L,1323,12,254
leeco01,1999,,L,0,1,1
leema03,1988,Mark Owen,L,84,4,116
leemi01,1960,Michael Randall,L,17,2,13
leero01,1945,Roy Edwin,L,0,1,3
leesa01,2000,,L,6,1,9
leeth01,1933,Thornton Starr,L,937,16,374
leewa01,1901,Wyatt Arnold,L,162,4,76
lefebbi01,1938,Wilfred Henry,L,36,4,36
leffecr01,1983,Craig Lindsay,L,719,14,696
lehenre01,1932,Regis Francis,L,1,1,2
lehmake01,1952,Kenneth Karl,L,134,6,134
leibrch01,1979,Charles Louis (Jr.),L,1121,14,394
leifile01,1905,Albert Peter,L,616,13,296
leipeda01,1984,David Paul,L,150,11,264
leipeja01,1891,John Henry Thomas,L,19,1,6
leiteal01,1987,Alois Terry,L,1974,21,419
leithbi01,1899,William,L,1,1,1
lemasde01,1962,Denver Clayton,L,1305,11,357
lemaydi01,1961,Richard Paul,L,69,3,45
lemonda01,1969,David Lee,L,69,2,33
leonadu01,1913,Hubert Benjamin,L,1160,11,331
leoporu01,1928,Rudolph Matas,L,0,1,2
lerchra01,1975,Randy Louis,L,507,13,253
leshndo01,1972,Donald Lee,L,2,1,1
lestejo01,2006,Jonathan Tyler,L,894,6,155
leverwa01,1913,Walter Fred,L,131,3,62
lewisro01,2010,Rommie Lee,L,20,2,20
lewissc02,2008,Scott Edwin,L,18,2,5
leyte01,1971,Terrence Richard,L,7,1,6
liddldo01,1953,Donald Eugene,L,198,5,117
lillide01,1989,Derek Jansen,L,261,9,262
lillyte01,1999,Theodore Roosevelt,L,1632,15,343
lincoez01,1890,Ezra Perry,L,28,2,18
lindbpa01,1965,Paul Aaron,L,671,16,655
linesdi01,1966,Richard George,L,103,2,107
linkfr01,1910,Edward Theodore,L,60,2,25
lintro01,1954,Royce James,L,36,1,30
liriafr01,2005,Francisco Casillas,L,679,6,134
littldi01,1950,Richard Bernard,L,495,13,243
littlje01,1980,Donald Jeffrey,L,43,2,40
livinbo01,2006,Robert James,L,30,2,13
lloydgr01,1993,Graeme John,L,304,13,568
lockeje01,2011,Jeffrey Alan,L,5,1,4
lockero01,1964,Ronald Thomas,L,17,1,25
loewead01,2006,Adam A.,L,134,3,35
loganbo01,1935,Robert Dean,L,67,6,57
loganbo02,2006,Boone,L,186,6,279
lolicmi01,1963,Michael Stephen,L,2832,16,586
lollati01,1980,William Timothy,L,600,8,199
lombalo01,1948,Louis,L,0,1,2
lombavi01,1945,Victor Alvin,L,340,6,223
longjo01,1997,Joey J.,L,8,1,10
longto02,1924,Thomas Francis,L,0,1,1
loonebr01,1993,Brian James,L,11,3,7
lopatar01,1945,Arthur Joseph,L,9,2,8
lopated01,1944,Edmund Walter,L,859,13,340
lopezar02,2009,Javier Arturo,L,0,1,4
lopezja02,2003,Javier Alfonso,L,230,11,490
lopezma01,1963,Marcelino Pons,L,426,9,171
lorenle01,1913,Adolph Andreas,L,0,1,1
lorraan01,1994,Andrew Jason,L,113,8,59
loughla01,1967,Larry John,L,5,1,3
loundo01,1964,Donald Nelson,L,3,1,2
lovelva01,1988,Vance Odell,L,2,3,9
lovesl01,1913,Edward Haughton,L,251,6,119
